,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,unit,indic,s_adj,geo,Frequency,Unit of measure,Indicator,Seasonal adjustment,Geopolitical entity (reporting),nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2)
56,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1989-09,1989-09-01,-0.4,-0.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
57,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1989-10,1989-10-01,-0.9,-0.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
58,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1989-11,1989-11-01,-1.5,-1.5,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
59,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1989-12,1989-12-01,0.3,0.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
60,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-01,1990-01-01,0.9,0.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
61,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-02,1990-02-01,-0.7,-0.7,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
62,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-03,1990-03-01,-2.7,-2.7,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
63,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-04,1990-04-01,-0.6,-0.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
64,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-05,1990-05-01,-0.6,-0.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
65,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-06,1990-06-01,-0.5,-0.5,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
66,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-07,1990-07-01,0.6,0.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
67,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-08,1990-08-01,0.1,0.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
68,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-09,1990-09-01,-3.4,-3.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
69,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-10,1990-10-01,-4.4,-4.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
70,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-11,1990-11-01,-3.6,-3.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
71,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1990-12,1990-12-01,-3.0,-3.0,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
72,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-01,1991-01-01,-5.9,-5.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
73,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-02,1991-02-01,-7.8,-7.8,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
74,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-03,1991-03-01,-11.2,-11.2,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
75,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-04,1991-04-01,-8.3,-8.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
76,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-05,1991-05-01,-6.5,-6.5,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
77,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-06,1991-06-01,-7.5,-7.5,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
78,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-07,1991-07-01,-14.3,-14.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
79,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-08,1991-08-01,-14.9,-14.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
80,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-09,1991-09-01,-12.1,-12.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
81,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-10,1991-10-01,-11.0,-11.0,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
82,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-11,1991-11-01,-11.5,-11.5,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
83,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1991-12,1991-12-01,-9.4,-9.4,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
84,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-01,1992-01-01,-11.8,-11.8,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
85,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-02,1992-02-01,-10.3,-10.3,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
86,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-03,1992-03-01,-13.9,-13.9,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
87,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-04,1992-04-01,-16.6,-16.6,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
88,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-05,1992-05-01,-17.8,-17.8,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
89,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-06,1992-06-01,-15.1,-15.1,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
90,monthly,Eurostat,ei_bsco_m,Consumers - monthly data,M.BAL.BS-CSMCI.NSA.DE,Monthly – Balance – Consumer confidence indicator – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Germany (until 1990 former territory of the FRG),1992-07,1992-07-01,-13.2,-13.2,M,BAL,BS-CSMCI,NSA,DE,Monthly,Balance,Consumer confidence indicator,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
